cuisine,cooking-technique,course,x,y,name,id
english,boiling,Desserts,-0.43132,-0.41186,Apricot Bread And Butter Pudding,Apricot-Bread-And-Butter-Pudding-411332
english,boiling,Desserts,-0.3726,-0.64154,Aunty Mary's Cold Tea Plum Pudding,Aunty-Mary_s-Cold-Tea-Plum-Pudding-Recipezaar
english,boiling,Desserts,-0.19399,-0.63695,Baguette and Butter Pudding,Baguette-And-Butter-Pudding-Recipezaar
english,boiling,Desserts,-0.55414,-0.30101,Baked Mango Pudding,Baked-Mango-Pudding-Recipezaar
english,boiling,Desserts,-0.20309,-0.59576,Banana Caramel Self Saucing Pudding,Banana-Caramel-Self-Saucing-Pudding-Recipezaar
english,boiling,Main Dishes,0.027349,0.088673,Bangers and Mash with Irish Ale & Onion Gravy,Bangers-and-Mash-with-Irish-Ale-_-Onion-Gravy-1025161
english,boiling,Main Dishes,-0.38866,0.24905,Bangers and Mash (England),Bangers-And-Mash-_england_-Recipezaar
english,boiling,Main Dishes,-0.56244,0.15221,Beef and Pork Stew with English Mustard,Beef-and-Pork-Stew-with-English-Mustard-1405249
english,boiling,Main Dishes,0.021475,-0.24608,Beef Wellington Tarts,Beef-Wellington-Tarts-1277266
english,boiling,Desserts,-0.11236,-0.58415,Betty Crocker's Bread Pudding With Whiskey Sauce,Betty-Crocker_s-Bread-Pudding-With-Whiskey-Sauce-Food_com-169423
english,boiling,Lunch|Salads,-0.19093,-0.47313,Black Pudding And Quails Egg Salade Tiede,Black-Pudding-And-Quails-Egg-Salade-Tiede-402234
english,boiling,Soups,0.10492,0.030918,Blender Cream of Tomato Soup With Stilton,Blender-Cream-Of-Tomato-Soup-With-Stilton-Recipezaar
english,boiling,Desserts,-0.21073,-0.54423,Bobbi's Noodle Pudding,Bobbi_s-Noodle-Pudding-Recipezaar
english,boiling,Desserts,-0.023558,-0.45066,Bread and Butter Pudding,Bread-and-Butter-Pudding-990863
english,boiling,Desserts,-0.27813,-0.63046,Bread & Butter Pudding With a Twist,Bread-_-Butter-Pudding-With-a-Twist-541463
english,boiling,Desserts,0.68966,-0.42737,Brown Pudding,Brown-Pudding-Recipezaar
english,boiling,Lunch,-0.0033848,0.19178,Bubble and Squeak - Traditional British Fried Leftovers!,Bubble-And-Squeak-_-Traditional-British-Fried-Leftovers_-Recipezaar
english,boiling,Desserts,-0.33047,-0.59663,Butterscotch Pear Bread Pudding,Butterscotch-Pear-Bread-Pudding-Food_com-189188
english,boiling,Desserts,-0.34255,-0.63552,Caramel Apple Pudding,Caramel-Apple-Pudding-Food_com-87295
english,boiling,Afternoon Tea|Desserts,-0.35023,-0.6731,Caramel Pecan Cakes,Caramel-Pecan-Cakes-Food_com-134790
english,boiling,Desserts,0.40935,-0.43848,Carolina Gold Rice Pudding,Carolina-Gold-Rice-Pudding-Food-Network
english,boiling,Main Dishes,-0.53023,0.23485,Cauliflower Cheese Cottage Pie,Cauliflower-Cheese-Cottage-Pie-390053
english,boiling,Soups,0.02656,-0.23822,Celeriac Stilton & Pear Soup,Celeriac-Stilton-_-Pear-Soup-1471540
english,boiling,Main Dishes,-0.53632,-0.051292,Cheats Scouse,Cheats-Scouse-Food_com-189471
english,boiling,Breads,0.21287,-0.36193,Cherry Cream Scones,Cherry-Cream-Scones-Recipezaar
english,boiling,Main Dishes,0.074168,0.080445,Chicken Broccoli Stilton Pasta Bake,Chicken-Broccoli-Stilton-Pasta-Bake-1257770
english,boiling,Main Dishes,-0.58481,0.53768,Chilli Cottage Pie,Chilli-Cottage-Pie-404670
english,boiling,Desserts,-0.24852,-0.60646,Chocolate Bread Pudding,Chocolate-bread-pudding-339880
english,boiling,Desserts,-0.34548,-0.59953,Chocolate Caramel Microwave Self Saucing Pudding,Chocolate-Caramel-Microwave-Self-Saucing-Pudding-1701415
english,boiling,Desserts,-0.2886,-0.65956,Chocolate Self-saucing Pudding,Chocolate-Self-saucing-Pudding-1626325
english,boiling,Desserts,-0.28189,-0.51258,Christmas Inspired Sticky Toffee Pudding,Christmas-Inspired-Sticky-Toffee-Pudding-1510557
english,boiling,Desserts,-0.45189,-0.48813,Christmas Pudding With Brandy Cream,Christmas-Pudding-With-Brandy-Cream-914678
english,boiling,Desserts,-0.5771,-0.20646,Coconut Lychee Rice Pudding,Coconut-Lychee-Rice-Pudding-553848
english,boiling,Breads,-0.23406,-0.54306,Cornmeal Scones With Mint Peaches,Cornmeal-Scones-With-Mint-Peaches-Food_com-105303
english,boiling,Main Dishes,-0.2109,0.041045,Cottage Pie With a Roasted Garlic & Potato Crust,Cottage-Pie-With-a-Roasted-Garlic-_-Potato-Crust-533692
english,boiling,Main Dishes,0.13758,0.59909,Cozy Beef & Mushroom Cottage Pie,Cozy-beef-_-mushroom-cottage-pie-330444
english,boiling,Desserts,-0.14725,-0.59727,Cranberry Steamed Pudding,Cranberry-Steamed-Pudding-427555
english,boiling,Condiments and Sauces,0.40293,0.26445,Cream Sauce for Swedish Meatballs,Cream-Sauce-for-Swedish-Meatballs-Food_com-64975
english,boiling,Desserts,-0.31502,-0.50044,Creamy Rice Pudding,Creamy-Rice-Pudding-Recipezaar_5
english,boiling,Desserts,-0.31984,-0.53156,Crock Pot Rice Pudding,Crock-Pot-Rice-Pudding-Recipezaar_1
english,boiling,Desserts,-0.13694,-0.59589,Deb's Raisins Pudding,Deb_s-Raisins-Pudding-Recipezaar
english,boiling,Side Dishes,0.68323,-0.077901,Devonshire Corn,Devonshire-Corn-Food_com-176773
english,boiling,Desserts,-0.50393,-0.27728,Easter Puddings,Easter-Puddings-437635
english,boiling,Desserts,0.27125,-0.63165,Easy English Butter Toffee Bars,Easy-English-Butter-Toffee-Bars-Recipezaar
english,boiling,Main Dishes,-0.06062,-0.032243,Easy Turkey Meatloaf with English Pea Puree,Easy-Turkey-Meatloaf-with-English-Pea-Puree-1091305
english,boiling,Desserts,-0.24393,-0.63406,Eggnog Bread Pudding,Eggnog-Bread-Pudding-1434261
english,boiling,Desserts,-0.10974,-0.4927,English Christmas Pudding II,English-Christmas-Pudding-II-Food_com-109802
english,boiling,Desserts,0.058179,-0.62391,English Jam Tarts,English-Jam-Tarts-Recipezaar
english,boiling,Soups,0.070555,0.21319,English Onion Soup,English-Onion-Soup-1463213
english,boiling,Desserts,-0.038144,-0.48269,English Pudding With Cranberries and Walnuts (Rice Cooker,English-Pudding-With-Cranberries-and-Walnuts-_Rice-Cooker-510567
english,boiling,Desserts,-0.092149,-0.55072,English-Style Brandy Pudding,English-Style-Brandy-Pudding-987227
english,boiling,Desserts,-0.36922,-0.50939,English Trifle - Guy Attwood,English-Trifle---Guy-Attwood-Food_com-71101
english,boiling,Desserts,-0.35784,-0.57319,Family Christmas pudding,Family-Christmas-pudding-416909
english,boiling,Main Dishes,-0.026288,-0.30554,Farmhouse Pudding,Farmhouse-Pudding-Recipezaar
english,boiling,Desserts,-0.36612,-0.64804,Flambed Apricot Pudding,Flambed-Apricot-Pudding-Recipezaar
english,boiling,Lunch|Main Dishes,-0.60596,0.06223,Friday Fish and Chips,Friday-Fish-and-Chips-Food_com-178687
english,boiling,Breads|Breakfast and Brunch,0.049313,-0.445,German Scones (deep fried),German-Scones-_deep-Fried_-Recipezaar
english,boiling,Main Dishes,0.24083,0.14584,Golden Stuffed Chicken With Bacon Quail's Eggs And Black Pudding,Golden-Stuffed-Chicken-With-Bacon_-Quail_s-Eggs-And-Black-Pudding-397466
english,boiling,Main Dishes,0.064929,-0.25988,Grandma¡¯s Traditional Pork Pie,Grandmas-Traditional-Pork-Pie-1480080
english,boiling,Main Dishes,0.26771,-0.2118,Grilled Steak With Olive and Stilton Cheese Sauce,Grilled-Steak-With-Olive-And-Stilton-Cheese-Sauce-Recipezaar
english,boiling,Lunch|Desserts,0.049522,-0.14369,HAND RAISED PORK PIES,HAND-RAISED-PORK-PIES-1255579
english,boiling,Desserts,-0.36204,-0.57457,Hefeschnecken mit Pudding,Hefeschnecken-mit-Pudding-1319420
english,boiling,Lunch|Breads|Breakfast and Brunch,0.24902,-0.35196,Homemade Honey Wheat English Muffins,Homemade-Honey-Wheat-English-Muffins-634880
english,boiling,Desserts,-0.21875,-0.51575,Indian Pudding,Indian-Pudding-Food_com-138928
english,boiling,Desserts,-0.15753,-0.63315,Individual Sticky Toffee Pudding Cakes for Two or Four,Individual-Sticky-Toffee-Pudding-Cakes-for-Two-or-Four-RecipeZaar-58383
english,boiling,Desserts,-0.06181,-0.82535,Irish Steamed Chocolate Pudding,Irish-Steamed-Chocolate-Pudding-Recipezaar
english,boiling,Desserts,0.36476,-0.45621,John Tovey's Sticky Toffee Pudding,John-Tovey_s-Sticky-Toffee-Pudding-Food_com-148549
english,boiling,Main Dishes,0.66905,-0.17455,Lamb And Stilton Pie,Lamb-And-Stilton-Pie-391322
english,boiling,Desserts,-0.35892,-0.64317,Last-Minute Christmas Cake,Last_minute-Christmas-Cake-Recipezaar
english,boiling,Desserts,-0.37563,-0.51679,Lemon Rice Pudding,Lemon-Rice-Pudding-Food_com-132279
english,boiling,Desserts,-0.037405,-0.10134,Light Christmas Pudding,Light-Christmas-Pudding-Recipezaar
english,boiling,Lunch,0.77238,0.40327,Macaroni and Cheese,Macaroni-and-Cheese-622521
english,boiling,Breads|Breakfast and Brunch,0.20116,-0.47256,Maple Oatmeal Scones,Maple-Oatmeal-Scones-1661037
english,boiling,Main Dishes,-0.020301,0.74003,Mexican Bangers and Mash,Mexican-Bangers-and-Mash-1708266
english,boiling,Main Dishes|Appetizers,0.36216,0.042331,Mini Beef Wellington with Morel Bearnaise and Melted Leeks,Mini-Beef-Wellington-with-Morel-Bearnaise-and-Melted-Leeks-1667028
english,boiling,Desserts,0.28942,-0.68279,Mocha-Chip Pudding,Mocha_Chip-Pudding-Martha-Stewart
english,boiling,Main Dishes,-0.41111,0.15022,Mushroom Stilton and Broccoli Pie,Mushroom_-Stilton-and-Broccoli-Pie-412125
english,boiling,Desserts,-0.23439,-0.53762,New England Indian Pudding,New-England-Indian-Pudding-Recipezaar
english,boiling,Desserts,0.69314,-0.11218,Nothing Pudding,Nothing-Pudding-1667457
english,boiling,Main Dishes,0.34363,0.2974,Old English Steak and Mushroom Pudding,Old-English-Steak-and-Mushroom-Pudding-Food_com-183433
english,boiling,Breads,-0.242,-0.20702,Orange Glazed Blueberry Scones,Orange-Glazed-Blueberry-Scones-Food_com-177420
english,boiling,Lunch,0.075569,-0.0070386,Parsley Pasties,Parsley-Pasties-Food_com-149101
english,boiling,Desserts,0.02326,-0.47488,Pear Bread Pudding,Pear-Bread-Pudding-Allrecipes
english,boiling,Main Dishes,-0.54021,0.020523,Peppered Cottage Pie,Peppered-Cottage-Pie-415023
english,boiling,Desserts,-0.051819,-0.68528,Persimmon Pudding,Persimmon-Pudding-Recipezaar_2
english,boiling,Desserts,-0.32837,-0.5018,Pistachio Rice Pudding,Pistachio-Rice-Pudding-Recipezaar
english,boiling,Desserts,-0.26741,-0.62878,Popcorn Pudding,Popcorn-Pudding-626159
english,boiling,Lunch|Main Dishes,0.62021,0.068258,Posh Fish And Chips,Posh-Fish-And-Chips-378982
english,boiling,Breads,0.48906,-0.48051,Praline and Cream Scones,Praline-And-Cream-Scones-Recipezaar
english,boiling,Breads,0.069969,-0.49374,Pumpkin Cranberry Scones,Pumpkin-Cranberry-Scones-1338769
english,boiling,Afternoon Tea|Desserts,0.19638,-0.51916,Queen Elizabeth Cake II,Queen-Elizabeth-Cake-Ii-Allrecipes
english,boiling,Main Dishes,-0.090033,-0.28671,Rabbit in Stilton-Mustard Sauce,Rabbit-In-Stilton_mustard-Sauce-Recipezaar
english,boiling,Desserts,-0.39531,-0.35705,Raspberry Orange Trifle,Raspberry-Orange-Trifle-Food-Network-271666
english,boiling,Desserts,-0.34636,-0.46009,Red Rasbberry Trifle,Red-Rasbberry-Trifle-Recipezaar
english,boiling,Desserts,-0.32364,-0.64826,Rich Butterscotch Pudding,Rich-Butterscotch-Pudding-MyRecipes-214948
english,boiling,Lunch|Main Dishes,-0.65811,0.9266,Roast Beef With Watercress Stilton And Potato Salad,Roast-Beef-With-Watercress_-Stilton-And-Potato-Salad-392185
english,boiling,Main Dishes,-0.49079,0.059165,Roast sirloin with Yorkshire pudding,Roast-sirloin-with-Yorkshire-pudding-400991
english,boiling,Desserts,-0.47483,-0.64899,Rum-Raisin Pudding,Rum-Raisin-Pudding-Martha-Stewart-191430
english,boiling,Breads,0.49542,-0.13885,Savory Herb Sun-Dried Tomato Scones,Savory-Herb-Sun_dried-Tomato-Scones-My-Recipes
english,boiling,Lunch|Desserts,-0.36628,-0.36846,Scottish Currant Slab,Scottish-Currant-Slab-Food_com-168886
english,boiling,Desserts,-0.31032,-0.52768,Silky Smooth Banana Pudding,Silky-Smooth-Banana-Pudding-510647
english,boiling,Desserts,-0.25458,-0.59774,Slow Cooker Christmas Pudding,Slow-Cooker-Christmas-Pudding-1106444
english,boiling,Main Dishes,0.10941,-0.15479,Smoked Haddock Risotto With Black Pudding And Leek,Smoked-Haddock-Risotto-With-Black-Pudding-And-Leek-390192
english,boiling,Desserts,-0.041232,-0.55338,South African Pudding,South-African-Pudding-Food_com-167737
english,boiling,Lunch,-0.4721,-0.28008,Spinach English Muffins with Goat Cheese and Tomato Relish,Spinach-English-Muffins-with-Goat-Cheese-and-Tomato-Relish-1409967
english,boiling,Main Dishes,-0.43851,0.0073181,Steak And Ale Pie With Caramelised Celeriac,Steak-And-Ale-Pie-With-Caramelised-Celeriac-1295806
english,boiling,Lunch|Main Dishes,0.026638,-0.40121,Steak & Kidney Pie,Steak-_-Kidney-Pie-407016
english,boiling,Desserts,-0.55178,-0.21765,Steamed Cherry Pudding with Orange Custard,Steamed-Cherry-Pudding-with-Orange-Custard-1404266
english,boiling,Desserts,0.29571,-0.39375,Steamed Pudding,Steamed-Pudding-414908
english,boiling,Desserts,-0.34573,-0.64634,Sticky Pear Pudding,Sticky-Pear-Pudding-Food_com-179150
english,boiling,Desserts,-0.16819,-0.64428,Sticky Toffee Pudding for Two,Sticky-Toffee-Pudding-for-Two-1796962
english,boiling,Salads,0.5549,0.26407,Stilton Dressing,Stilton-Dressing-Recipezaar_1
english,boiling,Desserts,0.18881,-0.46261,Suet Pudding,Suet-Pudding-Allrecipes
english,boiling,Salads,-0.58303,-0.25518,Sweet and Sour Marinated English Pea and Corn Salad,Sweet-and-Sour-Marinated-English-Pea-and-Corn-Salad-1462919
english,boiling,Desserts,0.33578,-0.27474,Syrup Sponge Pudding,Syrup-Sponge-Pudding-Food_com-124582
english,boiling,Lunch|Main Dishes,-0.16182,0.28116,The Hirshon Bedfordshire Clanger,The-Hirshon-Bedfordshire-Clanger-1565684
english,boiling,Main Dishes,0.37755,0.081461,Toad in the Hole,Toad-in-the-Hole-1630556
english,boiling,Desserts,-0.24074,-0.561,Traditional Bread and Butter Pudding,Traditional-Bread-And-Butter-Pudding-Recipezaar
english,boiling,Side Dishes,0.37156,-0.030702,Traditional English Tavern Creamed Corn,Traditional-English-Tavern-Creamed-Corn-Food_com-112086
english,boiling,Desserts,-0.025901,-0.72366,Triple-Chocolate Peppermint Trifle,Triple_Chocolate-Peppermint-Trifle-Martha-Stewart
english,boiling,Desserts,-0.73594,-0.37606,Ultimate Ginger Marmalade (English Marmalade),Ultimate-Ginger-Marmalade-_English-Marmalade_-Food_com-153427
english,boiling,Desserts,-0.25166,-0.63015,Upside-Down Date Pudding,Upside_down-Date-Pudding-My-Recipes
english,boiling,Soups,0.4393,-0.25552,Velvety Broccoli & Cauliflower Cheese Soup,Velvety-Broccoli-_-Cauliflower-Cheese-Soup-542864
english,boiling,Desserts,-0.099997,-0.37698,Warm Lemon Pudding,Warm-Lemon-Pudding-Food_com-64879
english,boiling,Lunch,0.67591,0.45878,Welsh Rarebit,Welsh-Rarebit-429143
english,boiling,Desserts,-0.01136,-0.67065,White Chocolate Bread Pudding,White-Chocolate-Bread-Pudding-Food_com-65689
english,boiling,Desserts,-0.35735,-0.5637,Wilma Lulows Steamed Plum Pudding,Wilma-Lulows-Steamed-Plum-Pudding-Recipezaar
english,boiling,Desserts,-0.20257,-0.60164,Yorkshire Pudding Vanilla Ice Cream And Caramel,Yorkshire-Pudding-Vanilla-Ice-Cream-And-Caramel-391490
english,braising,Main Dishes,-0.047991,0.089961,Shepherd's Pie,Shepherd_s-Pie-Epicurious-51601
english,broiling,Lunch|Main Dishes,-0.23776,-0.055674,Baked Fish and Chips,Baked-Fish-and-Chips-1158393
english,broiling,Lunch|Breakfast and Brunch,-0.29234,-0.32744,Caramelized Strawberry English Muffins,Caramelized-Strawberry-English-Muffins-Recipezaar
english,broiling,Main Dishes,0.25863,-0.19908,Cottage Pie VI,Cottage-Pie-Vi-Recipezaar
english,broiling,Snacks|Lunch,0.59698,0.37434,Deviled English Muffins,Deviled-English-Muffins-Food_com-87871
english,broiling,Lunch|Breakfast and Brunch,0.50548,-0.032276,English Ala,English-Ala-Recipezaar
english,broiling,Lunch|Breakfast and Brunch,0.68938,-0.22884,English Muffin With Wafer Thin Ham Gruyere and Mustard,English-Muffin-With-Wafer-Thin-Ham_-Gruyere_-And-Mustard-Recipezaar
english,broiling,Snacks|Lunch|Breakfast and Brunch,0.73769,-0.21127,Ham and Egg English Muffins,Ham-and-Egg-English-Muffins-1403461
english,broiling,Lunch,0.46654,-0.18577,Locket's Savoury,Locket_s-Savoury-Recipezaar
english,broiling,Lunch,0.65057,-0.073564,Pepperoni English Muffin Pizzas,Pepperoni-English-Muffin-Pizzas-Recipezaar
english,broiling,Main Dishes,-0.087182,-0.046372,Shepherd's Pie,Shepherd_s-Pie-Food_com-176681
english,broiling,Lunch,0.56206,-0.2197,Sun-Dried Tomato & Goat Cheese English Muffin Pizzas,Sun-Dried-Tomato-_-Goat-Cheese-English-Muffin-Pizzas-550224
english,broiling,Lunch|Main Dishes,0.78334,0.74316,Welsh Rarebit Burgers,Welsh-rarebit-burgers-348469
english,browning,Breads,0.56146,-0.30903,100% Whole Grain Carrot Cake Scones with Cream Cheese Frosting,100_-Whole-Grain-Carrot-Cake-Scones-with-Cream-Cheese-Frosting-1764090
english,browning,Breads,-0.23327,-0.34581,Akudjura (Bush Tomato) Scones,Akudjura-_bush-Tomato_-Scones-Recipezaar
english,browning,Breads,0.70546,-0.40328,Almond Joy Scones,Almond-Joy-Scones-1625582
english,browning,Breads,0.4692,-0.47168,Almond-Ginger-Pear Scones,Almond_ginger_pear-Scones-Recipezaar
english,browning,Soups,-0.36771,-0.41825,Apple and Onion Soup With Crumbled Stilton,Apple-And-Onion-Soup-With-Crumbled-Stilton-Recipezaar
english,browning,Breads|Breakfast and Brunch,0.17071,-0.34693,Apple Cinnamon Almond Scones 12 scones,Apple-Cinnamon-Almond-Scones-12-scones-1099314
english,browning,Breads|Desserts,-0.12936,-0.6729,Apple Pie a la Mode Scones,Apple-Pie-a-la-Mode-Scones-1618275
english,browning,Breads|Breakfast and Brunch,0.5553,-0.43199,Apple Scones with Cinnamon Cream,Apple-Scones-with-Cinnamon-Cream-1359097
english,browning,Breads|Breakfast and Brunch,0.26412,-0.48258,Apple Ginger Scones,Apple_-ginger-scones-327303
english,browning,Breads,0.54062,-0.27495,Apricot and Ginger Scones,Apricot-and-Ginger-Scones-Food_com-156567
english,browning,Afternoon Tea|Breads,0.43654,-0.35005,Apricot Coconut Scones,Apricot-Coconut-Scones-1621259
english,browning,Breads|Breakfast and Brunch,0.54812,-0.32428,Apricot Scones,Apricot-Scones-1060974
english,browning,Breads|Breakfast and Brunch,0.62204,-0.26555,Aunt Dot's Scones,Aunt-Dot_s-Scones-Recipezaar
english,browning,Afternoon Tea|Breads,0.41118,-0.57527,Baby Brown Sugar Butterscotch Scones,Baby-Brown-Sugar-Butterscotch-Scones-680068
english,browning,Breads|Breakfast and Brunch,0.78826,-0.21094,Bacon Cheddar Scones,Bacon-Cheddar-Scones-1561596
english,browning,Breads,0.73263,-0.23362,Bacon Cheese & Scallion Scones,Bacon_-Cheese-_-Scallion-Scones-533346
english,browning,Desserts,-0.29027,-0.63176,Bailey's Brownie Trifle,Bailey_s-Brownie-Trifle-Recipezaar
english,browning,Breads,0.41471,0.17654,Bakery-Style Lemon Cranberry Scones,Bakery-Style-Lemon-Cranberry-Scones-1459819
english,browning,Breads|Breakfast and Brunch,0.053727,-0.45721,Banana Bread Scones,Banana-bread-scones-350809
english,browning,Breads|Breakfast and Brunch,0.47723,-0.37124,Banana-Rum Scones,Banana-Rum-Scones-1037627
english,browning,Main Dishes,-0.078009,-0.12649,Bangers and Mash With Onion Gravy,Bangers-and-Mash-With-Onion-Gravy-512546
english,browning,Breads,0.60305,-0.35666,Basic Scones,Basic-Scones-409601
english,browning,Breads|Breakfast and Brunch,0.58373,-0.32546,Bed & Breakfast Scones,Bed-_-Breakfast-Scones-549218
english,browning,Main Dishes,-0.10403,-0.16774,Beef Casserole With Scone Topping,Beef-Casserole-With-Scone-Topping-Food_com-82844
english,browning,Appetizers,0.53273,0.13417,Beef Wellington Appetizers,Beef-Wellington-Appetizers-Food_com-100623
english,browning,Main Dishes,0.041998,-0.26321,Beef Wellington Tarts,Beef-Wellington-Tarts-Martha-Stewart
english,browning,Main Dishes,0.30264,0.20669,Beer Batter Fish and Chips and Homemade Tartar Sauce,Beer-Batter-Fish-and-Chips-and-Homemade-Tartar-Sauce-1881836
english,browning,Breads,0.038218,-0.33698,Berry Scones with Orange Honey Butter,Berry-Scones-with-Orange-Honey-Butter-Food-Network-289899
english,browning,Desserts,-0.36626,-0.45912,Best Yorkshire Puddings,Best-Yorkshire-Puddings-1901470
english,browning,Afternoon Tea|Breads|Breakfast and Brunch,-0.20478,-0.61099,Bite-sized Blueberry Breakfast Scones,Bite-sized-Blueberry-Breakfast-Scones-1538904
english,browning,Breads|Breakfast and Brunch,0.36881,-0.20629,Black Pepper Biscuits and Sausage Gravy,Black-Pepper-Biscuits-and-Sausage-Gravy-1612991
english,browning,Desserts,0.069954,-0.6997,Black Walnut Cookies (English Walnut),Black-Walnut-Cookies-_english-Walnut_-Recipezaar
english,browning,Breads|Breakfast and Brunch,0.25119,-0.53627,Blackberry Scones with Honey Butter,Blackberry-Scones-with-Honey-Butter-1323617
english,browning,Main Dishes,-0.10819,0.48188,Bloody Mary Cottage Pie,Bloody-Mary-Cottage-Pie-Food_com-105839
english,browning,Soups,0.022311,-0.28725,Blue Stilton Soup,Blue-Stilton-Soup-Food_com-118207
english,browning,Lunch|Breads,0.012722,0.07689,Blueberry and Lemon Filled Scones,Blueberry-and-Lemon-Filled-Scones-1636575
english,browning,Breads|Breakfast and Brunch,0.15524,-0.38865,Blueberry Drop Scones,Blueberry-Drop-Scones-1355661
english,browning,Breads|Breakfast and Brunch,0.2136,-0.25965,Blueberry Oatmeal Scones,Blueberry-Oatmeal-Scones-1439368
english,browning,Breads|Breakfast and Brunch|Desserts,-0.27334,-0.34249,Blueberry Scones With Lemon Glaze,Blueberry-Scones-With-Lemon-Glaze-Food_com-164745
english,browning,Main Dishes,-0.54883,-0.048059,Boova Shenkel - Boys' Legs - Beef With Potato Dumplings,Boova-Shenkel---Boys_-Legs---Beef-With-Potato-Dumplings-Food_com-61839
english,browning,Breads|Breakfast and Brunch,-0.36778,-0.44809,Bread Machine English Muffin,Bread-Machine-English-Muffin-1215615
english,browning,Desserts,-0.28076,-0.47926,Bread & Butter Pudding,Bread-_-Butter-Pudding-569325
english,browning,Desserts,-0.22813,-0.59695,Brioche Chocolate Chunk Bread Pudding,Brioche-Chocolate-Chunk-Bread-Pudding-590066
english,browning,Breads|Breakfast and Brunch,0.19033,-0.59308,Brown Sugar and Cinnamon Scones,Brown-Sugar-And-Cinnamon-Scones-Recipezaar
english,browning,Desserts,0.29929,-0.47575,Brown-Butter Figgy Pudding,Brown_butter-Figgy-Pudding-My-Recipes
english,browning,Lunch,-0.0033848,0.19178,Bubble and Squeak - Traditional British Fried Leftovers!,Bubble-And-Squeak-_-Traditional-British-Fried-Leftovers_-Recipezaar
english,browning,Breads,0.81973,-0.13487,Buttermilk Jalapeno Scones,Buttermilk-Jalapeno-Scones-1301867
english,browning,Breads,0.44555,-0.28904,Buttermilk Scones with Raisins,Buttermilk-Scones-with-Raisins-1783008
english,browning,Desserts,0.0034635,-0.57327,Butterscotch Pudding Tarts,Butterscotch-Pudding-Tarts-1805395
english,browning,Afternoon Tea|Breads,0.39218,-0.56745,Candied Ginger Scones,Candied-Ginger-Scones-1495534
english,browning,Afternoon Tea|Breads,0.044576,-0.29286,Cara Cara Orange Scones,Cara-Cara-Orange-Scones-1135744
english,browning,Desserts,-0.34452,-0.63681,Caramel Apple Sponge Pudding,Caramel-Apple-Sponge-Pudding-Recipezaar
english,browning,Lunch|Breads,-0.14019,-0.37547,Caramel Scones,Caramel-Scones-1508486
english,browning,Main Dishes,-0.6113,-0.026031,Carly's Cottage Pie,Carly_s-Cottage-Pie-412438
english,browning,Main Dishes,-0.12503,0.10216,Cauliflower Cheeseburger Casserole,Cauliflower-Cheeseburger-Casserole-1117737
english,browning,Breads,0.60643,-0.25965,Cheddar and Fresh Black Pepper Scones,Cheddar-And-Fresh-Black-Pepper-Scones-Recipezaar
english,browning,Breads,0.70377,-0.3454,Cheddar Cornbread Scones,Cheddar-Cornbread-Scones-1226241
english,browning,Lunch|Breads,0.72002,-0.24483,Cheddar Scones With Dill,Cheddar-Scones-With-Dill-Recipezaar
english,browning,Breads,0.61281,-0.254,Cheese and Thyme Scones,Cheese-and-Thyme-Scones-1312030
english,browning,Breads,0.72617,-0.23882,Cheese'n Dill Scones,Cheese_n-Dill-Scones-Recipezaar
english,browning,Breads|Breakfast and Brunch,0.65135,-0.21678,Cheezy Scones with Bacon and Ramps,Cheezy-scones-with-bacon-and-ramps-330965
english,browning,Afternoon Tea|Breads,0.44629,-0.34188,Cherry and Date Scones,Cherry-and-Date-Scones-1058187
english,browning,Breads|Breakfast and Brunch,0.058543,-0.5424,Cherry Pistachio Scones,Cherry-Pistachio-Scones-Recipezaar
english,browning,Breads,0.46627,-0.28374,Cherry-Zucchini Scones,Cherry-Zucchini-Scones-1000374
english,browning,Lunch|Main Dishes,-0.18807,-0.16519,Chicken and Vegetable Pasty Roll,Chicken-And-Vegetable-Pasty-Roll-Recipezaar
english,browning,Breads,0.45733,-0.16837,Chive and Cheddar Buttermilk Scones,Chive-and-Cheddar-Buttermilk-Scones-1263860
english,browning,Desserts,-0.14865,-0.70425,Chocolate Bread Pudding With Pecan Streusel Topping,Chocolate-Bread-Pudding-With-Pecan-Streusel-Topping-Food_com-61936
english,browning,Breads|Breakfast and Brunch,0.6907,-0.41026,Chocolate Chip Coconut Yogurt Scones,Chocolate-Chip-Coconut-Yogurt-Scones-1694296
english,browning,Desserts,-0.58145,-0.2248,Chocolate Chip Trifle,Chocolate-Chip-Trifle-AllRecipes
english,browning,Breads|Desserts,0.57758,-0.42962,Chocolate Coconut Almond Joy Scones,Chocolate-Coconut-Almond-Joy-Scones-1163097
english,browning,Desserts,-0.4619,-0.39094,Chocolate Raspberry Trifle,Chocolate-Raspberry-Trifle-Recipezaar_1
english,browning,Desserts,-0.061217,-0.74256,Cider Cake and Pumpkin Trifle,Cider-Cake-and-Pumpkin-Trifle-508319
english,browning,Breads|Breakfast and Brunch,0.57793,-0.30257,Cinnamon Bun Scones,Cinnamon-Bun-Scones-Recipezaar
english,browning,Breads,0.14894,-0.52459,Cinnamon Chocolate Chip Scones,Cinnamon-Chocolate-Chip-Scones-1297589
english,browning,Breads,0.43813,-0.33629,Cinnamon Honey Wheat English Muffin Bread,Cinnamon-Honey-Wheat-English-Muffin-Bread-1208786
english,browning,Breads|Breakfast and Brunch,0.24685,-0.35493,Cinnamon Raisin English Muffins,Cinnamon-Raisin-English-Muffins-1063968
