cuisine,cooking-technique,course,x,y,name,id
indian,browning,Lunch|Main Dishes,-0.24332,0.16424,Macher Dimer (Fish Egg) Kalia,Macher-Dimer-_Fish-Egg_-Kalia-1594593
indian,browning,Main Dishes,-0.15241,0.17918,Madras Vegetable Curry (Vegetarian),Madras-Vegetable-Curry-_vegetarian_-Recipezaar
indian,browning,Main Dishes,-0.15015,0.23904,Malagache Prawn and Chicken Curry,Malagache-Prawn-and-Chicken-Curry-1744026
indian,browning,Main Dishes,-0.0037393,-0.096498,Malaysian Satay Chicken,Malaysian-Satay-Chicken-901622
indian,browning,Main Dishes,-0.13004,0.12132,Mango Chutney Chicken,Mango-Chutney-Chicken-My-Recipes
indian,browning,Main Dishes,-0.3017,0.14912,Marinated Chicken Breast With Coconut Curry Sauce,Marinated-Chicken-Breast-With-Coconut-Curry-Sauce-Recipezaar
indian,browning,Main Dishes,-0.2037,0.18107,Masala Khichdi,Masala-Khichdi-1894262
indian,browning,Lunch|Main Dishes|Appetizers,-0.22031,-0.054416,Masala Scotch Eggs,Masala-Scotch-Eggs-477374
indian,browning,Main Dishes,-0.34749,0.15996,Masoor Pulao (Layered Minced Lamb and Lentils With Rice),Masoor-Pulao-_layered-Minced-Lamb-And-Lentils-With-Rice_-Recipezaar
indian,browning,Main Dishes,-0.16832,-0.2454,Mattar Paneer - Indian Peas with Paneer Cheese,Mattar-Paneer-_-Indian-Peas-With-Paneer-Cheese-Recipezaar
indian,browning,Main Dishes,-0.30784,0.15377,Meatball and Potato Curry (Throwback Thursday),Meatball-and-Potato-Curry-_Throwback-Thursday_-676771
indian,browning,Lunch|Breads,0.0026986,-0.17549,Methi Bajra Debra - Fenugreek Millet Flatbread & Fritters!,Methi-Bajra-Debra---Fenugreek-Millet-Flatbread-_-Fritters_-1546878
indian,browning,Lunch|Main Dishes,-0.064673,-0.072289,Middle Eastern Shredded Lamb,Middle-Eastern-Shredded-Lamb-1119689
indian,browning,Appetizers,-0.041466,0.040288,Mini Indian meatballs with curry coconut sauce,Mini-Indian-meatballs-with-curry-coconut-sauce-916657
indian,browning,Lunch,-0.2956,-0.037463,Mixed Vegetable Pakoras,Mixed-Vegetable-Pakoras-1681721
indian,browning,Lunch,-0.066921,-0.07279,Mooga Ambat (Sprouted Indian Green Gram Curry),Mooga-Ambat-_Sprouted-Indian-Green-Gram-Curry_-Food_com-159693
indian,browning,Main Dishes,-0.28518,0.10979,Moru Curry / Kerala Style Seasoned Buttermilk curry / Moru Kachiyathu | Onam Sadya,Moru-Curry-_-Kerala-Style-Seasoned-Buttermilk-curry-_-Moru-Kachiyathu-_-Onam-Sadya-1329626
indian,browning,Main Dishes,-0.28239,0.12284,Mughlai Chicken Korma Curry,Mughlai-Chicken-Korma-Curry-1628781
indian,browning,Main Dishes,-0.22495,-0.1548,Murgh Malaiwala / Chicken in an Indian style Cream Curry,Murgh-Malaiwala-_-Chicken-in-an-Indian-style-Cream-Curry-896741
indian,browning,Lunch|Main Dishes,-0.19653,0.049543,Mushroom Capsicum Masala,Mushroom-Capsicum-Masala-1543208
indian,browning,Lunch,-0.085741,-0.051139,Mustard Raita,Mustard-Raita-1105368
indian,browning,Side Dishes,-0.053404,0.16262,Mutter Pulao (Rice Pilaf With Peas),Mutter-Pulao-_Rice-Pilaf-With-Peas_-Food_com-127774
indian,browning,Lunch|Main Dishes,-0.059659,0.14286,Mutton Rogan Josh,Mutton-Rogan-Josh-1636418
indian,browning,Breads,-0.02894,0.1507,Naan Bread,Naan-Bread-1593687
indian,browning,Main Dishes,-0.20716,0.1106,Nasi Bryani,Nasi-Bryani-1562330
indian,browning,Lunch|Desserts,0.2592,-0.038328,NEVRI,NEVRI-1298483
indian,browning,Main Dishes,-0.12734,-0.28519,Nihari ??Delicious Slow Cooked Meat Curry,Nihari-Delicious-Slow-Cooked-Meat-Curry-1349482
indian,browning,Lunch|Side Dishes|Main Dishes,-0.30156,0.17169,Okra With Onions And Spicy Red Lentils,Okra-With-Onions-And-Spicy-Red-Lentils-399150
indian,browning,Lunch|Appetizers|Condiments and Sauces,-0.14464,0.083769,Onion Bhajis With Mango Chutney,Onion-Bhajis-With-Mango-Chutney-1637161
indian,browning,Lunch|Appetizers,-0.050631,0.042282,Onion Pakoras,Onion-Pakoras-1375928
indian,browning,Main Dishes,-0.11808,0.12207,Orange and Cashew Curry,Orange-and-Cashew-Curry-626922
indian,browning,Lunch|Breads,-0.25843,-0.09054,Palak Parathas Spinach Parathas ( Flat Breads),Palak-Parathas_-Spinach-Parathas-_-Flat-Breads_-1621232
indian,browning,Main Dishes,-0.052549,0.15982,Pan-Seared Chicken Breasts With Jamaican Curry,Pan-Seared-Chicken-Breasts-With-Jamaican-Curry-Food_com-136794
indian,browning,Lunch|Main Dishes,-0.16265,0.13633,Paneer Jalfrazie Recipe / Review of Zaiqa Spices,Paneer-Jalfrazie-Recipe-_-Review-of-Zaiqa-Spices-1435665
indian,browning,Main Dishes,-0.19387,-0.059651,Paneer with Capsicum,Paneer-with-Capsicum-595983
indian,browning,Main Dishes,-0.2142,0.13667,Parsi Gosht Ni Curry (Parsi Beef Curry),Parsi-Gosht-Ni-Curry-_Parsi-Beef-Curry_-932526
indian,browning,Side Dishes,-0.0068553,-0.1641,Peas Pulao,Peas-Pullao-Recipezaar
indian,browning,Main Dishes,-0.10802,-0.069661,Pistachio Cream Chicken Curry,Pistachio-Cream-Chicken-Curry-Recipezaar
indian,browning,Desserts,0.15342,0.23999,Poornam Boorelu Recipe how to prepare Poornalu | Purnam Burelu,Poornam-Boorelu-Recipe_-how-to-prepare-Poornalu-_-Purnam-Burelu-1469238
indian,browning,Lunch,0.047741,-0.015923,Potato and Coriander Samosas,Potato-and-Coriander-Samosas-Food_com-126994
indian,browning,Side Dishes,-0.29175,-0.15816,Potatoes With Fresh Curry Leaves (Bhaji),Potatoes-With-Fresh-Curry-Leaves-_Bhaji_-Food_com-163440
indian,browning,Main Dishes,-0.38089,0.16451,Prawn Pulao,Prawn-Pulao-Food_com-154310
indian,browning,Main Dishes,-0.063354,0.083076,Punjabi Dal Makhani,Punjabi-Dal-Makhani-Recipezaar
indian,browning,Main Dishes,-0.18798,0.12758,Purnima Garg's Eggplant and Tomato Curry,Purnima-Garg_s-Eggplant-and-Tomato-Curry-1737549
indian,browning,Main Dishes,-0.11636,0.071712,Quick and Easy Curry Chicken,Quick-And-Easy-Curry-Chicken-Recipezaar
indian,browning,Main Dishes,-0.078594,0.22715,Quick Chicken Tikka Masala for Two,Quick-Chicken-Tikka-Masala-for-Two-1818279
indian,browning,Lunch|Breads,0.12292,0.11078,Quick & Easy Indian Flatbread (Roti),Quick-_-Easy-Indian-Flatbread-_Roti_-1565201
indian,browning,Main Dishes,-0.028851,0.22515,Raajma,Raajma-1077559
indian,browning,Main Dishes,-0.3292,0.105,Rajma Chawal Recipe Punjabi,Rajma-Chawal-Recipe-Punjabi-1382439
indian,browning,Lunch,0.073782,-0.22492,Rasawala Chana ( Gujarati Recipe),Rasawala-Chana-_-Gujarati-Recipe_-1002892
indian,browning,Main Dishes,-0.17591,0.19066,Red Lentil Dal {Vegan Gluten Free},Red-Lentil-Dal-_Vegan_-Gluten-Free_-1537122
indian,browning,Main Dishes,-0.15576,0.18977,Rice and Lentil Curry Bowls with Cilantro Cashew Sauce,Rice-and-Lentil-Curry-Bowls-with-Cilantro-Cashew-Sauce-971645
indian,browning,Main Dishes,-0.18502,0.22764,Roast Turkey Curry,Roast-Turkey-Curry-398677
indian,browning,Snacks|Lunch,0.1716,-0.22457,Roasted Masala Spiced Nuts,Roasted-Masala-Spiced-Nuts-1561034
indian,browning,Condiments and Sauces,-0.20275,-0.1342,Roasted-Garlic Chutney,Roasted_garlic-Chutney-Recipezaar
indian,browning,Lunch|Main Dishes,-0.16555,0.075381,Roghani Phoolgobhi (Cauliflower Cooked in Tomatoes and Brown Oni,Roghani-Phoolgobhi-_cauliflower-Cooked-In-Tomatoes-And-Brown-Oni-Recipezaar
indian,browning,Main Dishes,-0.16032,-0.052,Saag Gosht (Lamb with Spinach Sauce),Saag-Gosht-_Lamb-with-Spinach-Sauce_-477181
indian,browning,Main Dishes,-0.28723,0.12058,Saagwalla Dhal,Saagwalla-Dhal-Recipezaar
indian,browning,Desserts,-0.0090011,-0.28702,Sago Sabudana Khichdi,Sago-Sabudana-Khichdi-Allrecipes
indian,browning,Main Dishes|Appetizers,-0.25413,-0.10806,Samosa-Style Potato Rolled Tacos with Avocado-Yogurt Sauce Queso Fresco and Tamarind-Chile Salsa,Samosa-Style-Potato-Rolled-Tacos-with-Avocado-Yogurt-Sauce_-Queso-Fresco_-and-Tamarind-Chile-Salsa-1702158
indian,browning,Lunch|Breakfast and Brunch,-0.078784,-0.24654,Savory Indian Pancake,Savory-Indian-Pancake-1006552
indian,browning,Lunch|Breakfast and Brunch,-0.091202,0.18474,Scramble eggs with bottle gourd(Bangladeshi),Scramble-eggs-with-bottle-gourd_Bangladeshi_-1875742
indian,browning,Lunch|Main Dishes,-0.0053954,0.059729,Shab Deg,Shab-Deg-1806309
indian,browning,Main Dishes,0.031045,0.21185,Shanky's Chicken Qorma,Shanky_s-Chicken-Qorma-Recipezaar
indian,browning,Main Dishes,-0.19385,-0.10865,Silken Chicken 'tikka Masala',Silken-Chicken-_tikka-Masala_-Food_com-62112
indian,browning,Lunch,-0.30524,0.18504,Simple Microwave Vegetable Pulao,Simple-Microwave-Vegetable-Pulao-Recipezaar
indian,browning,Main Dishes,-0.32885,0.11388,Singaporean Fish Curry,Singaporean-Fish-Curry-Food_com-167751
indian,browning,Main Dishes,-0.13967,-0.020388,Slow-Cooker Butter Chicken Sliders,Slow-Cooker-Butter-Chicken-Sliders-1575631
indian,browning,Main Dishes,0.050547,0.22404,Slow Cooker Lamb Korma,Slow-Cooker-Lamb-Korma-411708
indian,browning,Main Dishes,-0.0082253,0.15188,South Beach Indian Chicken,South-Beach-Indian-Chicken-Food_com-67988
indian,browning,Main Dishes,-0.20892,-0.14086,South Indian Style Spicy Shrimp,South-Indian-Style-Spicy-Shrimp-1437423
indian,browning,Main Dishes,-0.14847,-0.13415,Spiced Cauliflower,Spiced-Cauliflower-Food_com-92283
indian,browning,Main Dishes,0.029616,0.067046,Spiced Quail With Curried Butter Sauce,Spiced-Quail-With-Curried-Butter-Sauce-Food_com-135314
indian,browning,Condiments and Sauces,-0.19967,0.19962,Spicy Caribbean Pineapple or Mango Chutney,Spicy-Caribbean-Pineapple-or-Mango-Chutney-1528605
indian,browning,Main Dishes,-0.1056,0.026753,Spicy coconut chicken curry bowls with cardamom Basmati rice,Spicy-coconut-chicken-curry-bowls-with-cardamom-Basmati-rice-1016402
indian,browning,Lunch|Main Dishes,0.080715,0.052386,Spicy Indian Brinjal Yogurt Curry,Spicy-Indian-Brinjal-Yogurt-Curry-Recipezaar
indian,browning,Main Dishes,-0.1185,0.20633,Spicy Masala Kheema,Spicy-Masala-Kheema-1673721
indian,browning,Main Dishes,-0.20924,0.035777,Spicy Seafood Curry #SeafoodRecipesWorldwide,Spicy-Seafood-Curry-_SeafoodRecipesWorldwide-1693897
indian,browning,Main Dishes,-0.27577,-0.16932,Spinach Chana Del,Spinach-Chana-Del-1504076
indian,browning,Lunch|Appetizers,-0.20966,-0.067993,Spinach Pakora (fritters),Spinach-Pakora-_fritters_-Food_com-83970
indian,browning,Lunch|Appetizers,-0.24764,-0.12356,Squid Pakora,Squid-Pakora-1164406
indian,browning,Side Dishes,-0.2578,-0.10724,Stir-Fried Cauliflower & Potato W/ Crunchy Bengali Spices,Stir-Fried-Cauliflower-_-Potato-W_-Crunchy-Bengali-Spices-547873
indian,browning,Side Dishes,-0.27788,0.0037258,Stuffed Okra-North Indian Style,Stuffed-Okra-North-Indian-Style-1672893
indian,browning,Main Dishes,-0.32573,0.098286,Super Quick and Easy Cauliflower and Chicken Curry,Super-Quick-and-Easy-Cauliflower-and-Chicken-Curry-1815161
indian,browning,Lunch,-0.2811,0.16546,Sweetcorn Parathas,Sweetcorn-Parathas-405088
indian,browning,Main Dishes,0.055556,-0.085411,Tandoor Chicken Loaf,Tandoor-Chicken-Loaf-Recipezaar
indian,browning,Main Dishes,-0.10494,-0.045834,Tandoori Fish With Spinach And Shallot Salad,Tandoori-Fish-With-Spinach-And-Shallot-Salad-391116
indian,browning,Side Dishes|Main Dishes,-0.11058,-0.041525,Tandoori Tofu Chana Masala Pistachio and Currant Biryani Cauliflower and Scallions with Black Mustard Seeds,Tandoori-Tofu_-Chana-Masala_-Pistachio-and-Currant-Biryani_-Cauliflower-and-Scallions-with-Black-Mustard-Seeds-1090349
indian,browning,Main Dishes,-0.15099,-0.16761,Tender Indian Meat Cubes- Vindaloo,Tender-Indian-Meat-Cubes--Vindaloo-1459799
indian,browning,Main Dishes,-0.2439,0.093623,The Curry Man¡¯s Tarka Dal,The-Curry-Mans-Tarka-Dal-1333507
indian,browning,Main Dishes,-0.34224,0.19573,Tibetan Potato Curry,Tibetan-Potato-Curry-Recipezaar
indian,browning,Main Dishes,-0.1035,-0.090264,Toasted Spice Salmon Burgers with Orange-Apricot Glaze and Curried Mustard Mayo,Toasted-Spice-Salmon-Burgers-with-Orange-Apricot-Glaze-and-Curried-Mustard-Mayo-Food-Network-286610
indian,browning,Main Dishes,-0.31611,0.061784,Tofu Matar (Tofu cooked with green peas),Tofu-Matar-_Tofu-cooked-with-green-peas_-1278529
indian,browning,Side Dishes,-0.033753,0.22895,Tomato and Cilantro Rice,Tomato-and-Cilantro-Rice-1257042
indian,browning,Lunch|Main Dishes,-0.11616,0.25428,Tomato Pulao / Thakkali sadam,Tomato-Pulao-_-Thakkali-sadam-1308686
indian,browning,Lunch|Main Dishes,-0.25632,0.16486,Tuna Fish Curry,Tuna-Fish-Curry-Recipezaar
indian,browning,Main Dishes,-0.094832,-0.24619,Ultimate Keema Curry,Ultimate-Keema-Curry-Recipezaar
indian,browning,Lunch|Main Dishes,-0.18761,0.25276,Vadi Aloo,Vadi-Aloo-Recipezaar
indian,browning,Main Dishes,-0.33227,0.16496,Vegan Potato and Cauliflower Curry,Vegan-Potato-and-Cauliflower-Curry-1078296
indian,browning,Main Dishes,-0.27601,0.17306,Vegetable Biryani (South Africa),Vegetable-Biryani-_south-Africa_-Recipezaar
indian,browning,Lunch|Appetizers,-0.27677,0.1371,Vegetable Fritters With Yoghurt Dip,Vegetable-Fritters-With-Yoghurt-Dip-Food_com-121899
indian,browning,Lunch,-0.068109,-0.0074308,Vegetable Patties,Vegetable-Patties-Recipezaar
indian,browning,Side Dishes,-0.13316,0.24132,Vegetable Samosa Filling,Vegetable-Samosa-Filling-Recipezaar
indian,browning,Main Dishes,-0.19909,-0.13082,Vegetarian Samosa Braid with Tamarind Sauce,Vegetarian-Samosa-Braid-with-Tamarind-Sauce-1287057
indian,browning,Side Dishes,-0.32918,0.089013,Vendakkai poriyal recipe - Okra (bhindi) stir fry recipe and some expat thoughts,Vendakkai-poriyal-recipe---Okra-_bhindi_-stir-fry-recipe-and-some-expat-thoughts-1173881
indian,browning,Main Dishes,-0.029692,0.12914,Walkabout Goat Curry,Walkabout-Goat-Curry-1803215
indian,browning,Main Dishes,-0.32326,0.20904,Winter Vegetable Curry With Carrots Peas And Tomatoes,Winter-Vegetable-Curry-With-Carrots_-Peas-And-Tomatoes-395187
indian,browning,Lunch|Main Dishes,-0.084947,0.11605,Zzs Chicken Pickle,Zzs-Chicken-Pickle-1580065
indian,browning,Main Dishes,-0.026373,-0.20567,thakkali Malu Sri Lankan Fish Curry With Tomato,_thakkali-Malu_-Sri-Lankan-Fish-Curry-With-Tomato-476441
indian,drying,Lunch,-0.26036,0.1739,Achaari Paneer,Achaari-Paneer-1551940
indian,drying,Lunch|Main Dishes,0.035365,0.14144,BBQ chicken thigh curry with yoghurt and Ainsley Harriott's Cous Cous,BBQ-chicken-thigh-curry-with-yoghurt-and-Ainsley-Harriott_s-Cous-Cous-451738
indian,drying,Main Dishes,-0.095393,-0.18164,Chicken Curry with Ginger & Yogurt,Chicken-Curry-with-Ginger-_-Yogurt-1742107
indian,drying,Main Dishes,-0.13416,0.18748,Coconut Curry Shrimp with Basmati Rice,Coconut-Curry-Shrimp-With-Basmati-Rice-Recipezaar
indian,drying,Main Dishes,-0.26853,-0.022129,Eggplant (Aubergine) -Spinach Curry,Eggplant-_aubergine_-_spinach-Curry-Recipezaar
indian,drying,Main Dishes,0.048351,0.16676,Grilled Lamb Chops with Curried Couscous and Zucchini Raita,Grilled-Lamb-Chops-With-Curried-Couscous-And-Zucchini-Raita-Epicurious
indian,drying,Main Dishes,-0.26068,0.16493,Indian Fish Pakoras,Indian-Fish-Pakoras-Recipezaar
indian,drying,Main Dishes,0.011658,0.1563,Jardaloo Murghi (Apricot Chicken Curry),Jardaloo-Murghi-_apricot-Chicken-Curry_-Recipezaar
indian,drying,Lunch|Salads,-0.24689,0.02537,Leftover Turkey (or chicken) Salad with Indian Spices Lemon and Cilantro,Leftover-turkey-_or-chicken_-salad-with-indian-spices_-lemon_-and-cilantro-309184
indian,drying,Side Dishes,-0.36993,0.08146,New Potatoes in Spinach Sauce,New-Potatoes-In-Spinach-Sauce-Recipezaar
indian,drying,Main Dishes,-0.044952,-0.045558,Pixie's Indian Style Halibut,Pixie_s-Indian-Style-Halibut-AllRecipes
indian,drying,Main Dishes,-0.00081296,-0.25122,Quail With Indian Spices,Quail-With-Indian-Spices-Recipezaar
indian,drying,Main Dishes,-0.16032,-0.052,Saag Gosht (Lamb with Spinach Sauce),Saag-Gosht-_Lamb-with-Spinach-Sauce_-477181
indian,drying,Main Dishes,-0.17295,0.095048,Slow Cooker Curried Chicken Tacos with Avocado Crema,Slow-Cooker-Curried-Chicken-Tacos-with-Avocado-Crema-1011772
indian,drying,Side Dishes,-0.19015,0.24912,Spicy Potatoes (Rasadar Aloo),Spicy-Potatoes-_rasadar-Aloo_-Recipezaar
indian,drying,Main Dishes,-0.018159,-0.079091,Tandoori-Style Chicken,Tandoori_style-Chicken-Recipezaar_1
indian,drying,Lunch,-0.23735,0.15286,Winter Vegetable Pickle (Gobi Gajar Shalgam Achaar),Winter-Vegetable-Pickle-_Gobi-Gajar-Shalgam-Achaar_-1449411
indian,frosting,Main Dishes,-0.25866,0.14279,Pepper Peas Curry,Pepper-Peas-Curry-1252304
indian,frosting,Main Dishes,-0.21697,0.073657,Tofu Keema,Tofu-Keema-Allrecipes
indian,frying,Main Dishes,-0.36554,-0.10148,Aaloo Qeema (Potato & Mince Curry),Aaloo-Qeema-_Potato-_-Mince-Curry_-1555499
indian,frying,Main Dishes,-0.30093,-0.021347,Achari Palak Moong Dal,Achari-Palak-Moong-Dal-1550419
indian,frying,Main Dishes,-0.29875,0.20019,Alasandalu Curry | Bobbarlu Curry | Lobia Curry,Alasandalu-Curry-_-Bobbarlu-Curry-_-Lobia-Curry-1216859
indian,frying,Lunch,-0.25351,0.1615,Aloo Gobi - Potatoes & Cauliflower,Aloo-Gobi---Potatoes-_-Cauliflower-1446377
indian,frying,Main Dishes,-0.37484,0.085965,Aloo Keema (Potato and Mince Curry),Aloo-Keema-_potato-And-Mince-Curry_-Recipezaar_1
indian,frying,Main Dishes,-0.35006,-0.13697,Aloo Matar Ki Sabzi (Potato N Peas Curry),Aloo-Matar-Ki-Sabzi-_Potato-N-Peas-Curry_-546767
indian,frying,Appetizers,-0.119,0.054799,Aloo Samosas,Aloo-Samosas-Food-Network-206602
indian,frying,Main Dishes,-0.3406,0.13415,Alsande (Black Eyed Peas),Alsande-_Black-Eyed-Peas_-1301445
indian,frying,Main Dishes,-0.31732,0.19992,Andhra Style Chicken Curry | Kodi Kura Iguru | Chicken Recipes,Andhra-Style-Chicken-Curry-_-Kodi-Kura-Iguru-_-Chicken-Recipes-1216876
indian,frying,Lunch|Side Dishes,-0.28329,0.045603,Asparagus Brussels Sprouts Chutney In Turmeric,Asparagus_-Brussels-Sprouts-Chutney-In-Turmeric-1886842
indian,frying,Lunch,-0.32536,0.17664,Authentic Aloo Chaat,Authentic-Aloo-Chaat-1198029
indian,frying,Main Dishes,-0.25447,-0.073068,Avial With Tarka Chana Dhal,Avial-With-Tarka-Chana-Dhal-1645812
indian,frying,Main Dishes,-0.14935,0.25242,Bagara Baingan Recipe | Hyderabadi Bagara Baingan For Biryani,Bagara-Baingan-Recipe-_-Hyderabadi-Bagara-Baingan-For-Biryani-1094990
indian,frying,Lunch|Appetizers,-0.2462,-0.14326,Bajri Methi Dhebra,Bajri-Methi-Dhebra-596236
indian,frying,Lunch,-0.078639,0.24447,Baked Onion Bhajis,Baked-Onion-Bhajis-413897
indian,frying,Main Dishes,-0.30769,0.1782,Balti Chicken Tikka Masala,Balti-Chicken-Tikka-Masala-451137
indian,frying,Desserts,0.27672,0.21841,Banana Puri (Kela Ke Puri),Banana-Puri-_Kela-Ke-Puri_-1023350
indian,frying,Lunch|Side Dishes,-0.26537,0.0096003,Beans Poriyal,Beans-Poriyal-1640796
indian,frying,Main Dishes,-0.30178,0.004251,Beetroot Dal - Beetroot Lentil Curry,Beetroot-Dal---Beetroot-Lentil-Curry-1787870
indian,frying,Main Dishes,-0.088902,0.20874,Bengali Cabbage Curry,Bengali-Cabbage-Curry-1580371
indian,frying,Main Dishes,-0.088432,0.24967,Bengali Style Egg Curry - Dimer Jhol (Dalna),Bengali-Style-Egg-Curry---Dimer-Jhol-_Dalna_-1275030
indian,frying,Lunch,0.016948,0.15466,Bhindi Anardana,Bhindi-Anardana-Recipezaar
indian,frying,Lunch|Main Dishes,-0.31544,0.10629,Bhuna Gosht recipe-How to make Bhuna Gosht,Bhuna-Gosht-recipe-How-to-make-Bhuna-Gosht-1325465
indian,frying,Main Dishes,-0.31228,0.1764,Black-Eyed Peas Lobia Indian,Black-Eyed-Peas-Lobia-Indian-987905
indian,frying,Side Dishes,-0.16398,-0.15357,Bombay Aloo / Bombay Potatoes,Bombay-Aloo-_-Bombay-Potatoes-1714361
indian,frying,Side Dishes,-0.28627,-0.093235,Braised Cauliflower and Tomatoes,Braised-Cauliflower-and-Tomatoes-Food_com-94649
indian,frying,Lunch|Main Dishes,-0.25309,-0.07038,Brinjal Fry Recipe | Andhra Style Vankaya Fry,Brinjal-Fry-Recipe-_-Andhra-Style-Vankaya-Fry-1219005
indian,frying,Main Dishes,-0.2002,-0.04902,Bunny Chow,Bunny-Chow-373962
indian,frying,Main Dishes,0.00013495,-0.019049,Butter Chicken,Butter-Chicken-Recipezaar_19
indian,frying,Main Dishes,-0.20002,0.082927,Butternut Squash Lentils,Butternut-Squash-Lentils-1092741
indian,frying,Main Dishes,-0.33817,0.10626,Cabbage Thoran (Poriyal) Recipe (South Indian Style Sabzi),Cabbage-Thoran-_Poriyal_-Recipe-_South-Indian-Style-Sabzi_-1844327
indian,frying,Main Dishes,-0.09157,-0.23974,Cape Malay Chicken Curry by Zurie,Cape-Malay-Chicken-Curry-By-Zurie-Recipezaar
indian,frying,Desserts,0.2279,0.22394,Carrot Halwa (Gajar Halwa),Carrot-Halwa-_Gajar-Halwa_-469606
indian,frying,Lunch|Main Dishes,-0.17286,0.036497,Cauliflower And Chicken Makloubeh,Cauliflower-And-Chicken-Makloubeh-405207
indian,frying,Lunch|Side Dishes,-0.28915,0.18946,Cauliflower Potato fry - Phulkopi Aloo Bhaja,Cauliflower-Potato-fry---Phulkopi-Aloo-Bhaja-1537716
indian,frying,Main Dishes,-0.25818,0.13981,Chana and Aloo (Chickpea and Potato Curry),Chana-And-Aloo-_chickpea-And-Potato-Curry_-Recipezaar
indian,frying,Lunch|Main Dishes,-0.28822,-0.14032,Chapli Kebabs,Chapli-Kebabs-1579010
indian,frying,Lunch|Main Dishes,-0.086527,-0.0036696,Chatpata Rajma Wrap,Chatpata-Rajma-Wrap-1577703
indian,frying,Lunch|Main Dishes,-0.012712,-0.06704,Chettinad Meen Varuval,Chettinad-Meen-Varuval-1231703
indian,frying,Main Dishes,-0.088354,0.12421,Chicken almond korma recipe - Chicken cooked in a spicy almond tomatoes and coconut gravy,Chicken-almond-korma-recipe---Chicken-cooked-in-a-spicy-almond_-tomatoes-and-coconut-gravy-1280340
indian,frying,Main Dishes,-0.0022502,-0.14979,Chicken and Nut Curry,Chicken-and-Nut-Curry-Food_com-62900
indian,frying,Main Dishes,-0.00086749,0.13364,Chicken Biryani,Chicken-Biryani-Food-Network-230642
indian,frying,Main Dishes,0.016649,0.12706,Chicken Curry a La Mussoorie,Chicken-Curry-A-La-Mussoorie-Recipezaar
indian,frying,Main Dishes,-0.10962,0.10291,Chicken Dopiaza,Chicken-Dopiaza-771454
indian,frying,Main Dishes,-0.10903,0.18675,Chicken in Creamy Yoghurt Sauce,Chicken-in-Creamy-Yoghurt-Sauce-Food_com-185778
indian,frying,Main Dishes,-0.027237,0.15562,Chicken Korma With Fragrant Rice,Chicken-Korma-With-Fragrant-Rice-403511
indian,frying,Main Dishes|Breads,-0.10663,0.085355,Chicken Paratha (Indian Flat Bread Stuffed With Ground Chicken),Chicken-Paratha-_Indian-Flat-Bread-Stuffed-With-Ground-Chicken_-RecipeZaar-59055
indian,frying,Lunch|Appetizers,-0.23938,0.12819,Chicken Samosa,Chicken-Samosa-1893335
indian,frying,Main Dishes,-0.14832,0.18877,Chicken Tikka Masala My Own Style,Chicken-Tikka-Masala-My-Own-Style-413519
indian,frying,Main Dishes,-0.11809,0.14734,Chickpea and Cauliflower Stew Ww,Chickpea-and-Cauliflower-Stew-Ww-Food_com-108021
indian,frying,Main Dishes,-0.33726,0.06997,Chickpea Masala Curry,Chickpea-Masala-Curry-477596
indian,frying,Lunch|Main Dishes,-0.26786,0.17176,Chilli Paneer (Tofu) Kofta Naramdil - Spicy Soft Hearted Tofu,Chilli-Paneer-_Tofu_-Kofta-Naramdil---Spicy-Soft-Hearted-Tofu-Food_com-83232
indian,frying,Main Dishes,-0.061191,0.11232,Cilantro Lime Chicken Rice,Cilantro-Lime-Chicken-Rice-1635488
indian,frying,Soups,-0.13821,0.22394,Coconut Curried Red Lentil Soup with Spinach,Coconut-Curried-Red-Lentil-Soup-with-Spinach-1510863
indian,frying,Main Dishes,-0.27399,0.14405,Coriander Chicken Curry,Coriander-Chicken-Curry-1757499
indian,frying,Lunch|Main Dishes,-0.050143,0.22208,Crab Masala,Crab-Masala-Recipezaar
indian,frying,Main Dishes,0.026762,0.15412,Creamy Curry Chicken,Creamy-Curry-Chicken-Food_com-111422
indian,frying,Main Dishes,-0.092413,-0.0016244,Crock Pot Indian Butter Chicken,Crock-Pot-Indian-Butter-Chicken-1019334
indian,frying,Side Dishes|Main Dishes,-0.070329,0.19548,Curried Carrots Chickpeas and Spinach with Jerra Rice,Curried-Carrots_-Chickpeas-and-Spinach-with-Jerra-Rice-1201609
indian,frying,Main Dishes,-0.28973,0.030288,Curried Lamb Shanks,Curried-Lamb-Shanks-404785
indian,frying,Soups,-0.16283,0.082619,Curried Parsnip and Apple Soup With Parsnip Crisps,Curried-Parsnip-and-Apple-Soup-With-Parsnip-Crisps-Food_com-75058
indian,frying,Lunch|Main Dishes,-0.043776,0.18873,Curried Turkey and Avocado Rice Salad,Curried-Turkey-and-Avocado-Rice-Salad-1409337
indian,frying,Main Dishes,-0.33295,0.1353,Curry Daal,Curry-Daal-Food_com-117521
indian,frying,Side Dishes|Main Dishes,-0.11604,0.15097,Curry Rice With Orange and Brown Lentils,Curry-Rice-With-Orange-And-Brown-Lentils-Recipezaar
indian,frying,Lunch|Main Dishes,0.010101,-0.23657,Dad's Nutritious Muthiyas' - An Indian appetiser with tofu stuff,Dad_s-Nutritious-Muthiyas_---An-Indian-appetiser-with-tofu-stuff-Food_com-169685
